,popular
12867,0
14277,0
23602,1
18287,0
65219,1
49101,1
47685,1
49561,0
93617,0
112515,1
113189,1
52870,0
47769,1
42411,0
111527,0
17265,1
21671,0
34115,1
32931,1
107306,1
1717,0
96792,1
99816,0
85508,1
7377,0
85585,1
43806,0
83518,1
82161,1
15418,1
101066,0
104879,0
109564,1
73446,0
82777,0
61730,0
107617,1
90848,0
54124,0
96752,1
23108,1
30336,0
46830,0
94935,1
24492,0
61486,0
77263,1
4132,1
37372,1
8982,0
64695,0
5246,0
38084,1
15194,1
32280,1
101977,0
24903,0
62325,1
65579,1
60290,0
34860,1
23528,1
59158,0
42625,0
104812,1
43223,1
74622,1
6254,0
97797,1
5627,1
69952,0
14338,1
86643,1
34587,1
94502,0
95498,0
66041,0
77679,1
2526,1
53874,1
100694,0
54630,0
72430,0
74486,1
97799,1
49385,0
35334,1
12996,1
46145,0
22056,1
97103,1
46040,0
25981,0
27736,0
10831,0
75242,0
67462,0
11515,1
113694,0
23361,1
15254,1
82857,0
62495,1
35033,1
34061,1
96508,1
101332,1
52345,0
108364,0
92599,0
13776,0
12447,0
103878,1
78654,0
32891,1
75875,0
47724,1
72740,0
4039,0
60811,0
55203,1
80794,1
111404,1
61574,0
67951,1
1552,0
26177,0
75229,0
85007,0
28918,1
23588,1
75611,1
5000,1
50679,0
44308,1
55922,1
6989,0
74841,1
84929,0
48364,0
1801,1
51974,0
76656,0
113758,1
36337,1
72579,1
35021,1
77378,1
33157,1
44283,1
73363,1
54185,0
13313,0
9599,1
66442,0
113935,0
111478,1
83319,1
84941,1
38747,0
87600,1
41637,0
33059,1
54618,0
107703,0
22564,1
67088,0
964,1
101558,1
108662,0
62559,1
74882,1
51107,1
25676,1
17782,0
83596,1
77664,1
46719,0
29966,0
37234,1
65722,1
2370,1
87686,0
82335,0
62792,1
13012,1
47185,0
52241,0
59608,0
4992,1
109773,1
96277,1
27785,1
92597,1
47592,1
65968,1
62023,0
2756,1
48328,0
30725,1
46453,0
25407,1
57527,1
33743,1
64830,1
7744,0
12161,0
51264,1
36381,1
32103,1
38367,1
82907,1
45922,0
58763,0
76867,1
113799,1
39633,1
35052,1
85997,1
91813,0
92987,0
16316,1
81263,1
59142,0
62588,1
46523,0
32263,1
4816,1
105894,0
92949,0
104854,1
73850,1
80027,1
58432,0
32944,1
41674,0
72709,1
42324,0
14136,1
84660,1
99174,1
43803,0
113687,1
33264,1
14138,1
43870,1
14541,0
83668,1
111914,0
101794,0
79516,1
100131,1
21573,0
70137,1
46100,1
32273,1
6841,0
54856,0
15301,1
98113,1
92802,0
92569,0
79662,1
79479,1
52728,0
32980,1
13574,0
5649,1
5299,1
63765,0
85571,1
34627,1
94286,1
46280,0
106155,1
33245,0
65335,1
44579,1
21860,1
15466,1
110336,1
108647,0
58328,0
11781,0
79979,0
48409,1
91139,0
17613,1
52504,0
58961,0
1800,1
8690,1
10670,0
22396,0
1496,0
21273,1
17257,1
52026,0
111677,0
16314,1
32643,1
108104,0
4646,0
9609,1
108898,0
8291,0
100517,1
14514,0
15493,1
105474,0
4526,1
49118,1
30826,1
58138,0
66669,0
90166,1
20662,0
18819,0
97411,1
100957,0
110708,1
9056,1
61587,0
26145,0
42202,0
73438,0
63910,0
68772,1
60451,1
95776,0
92829,0
36932,0
113682,1
93763,0
54310,1
66162,1
67083,0
14540,0
25603,1
105250,1
95876,0
113145,1
111419,1
90384,0
85678,1
53493,0
82387,0
29969,1
42473,0
95213,0
287,1
104431,0
42090,0
83169,1
42703,0
14244,1
36232,1
65717,1
76098,0
92984,0
62834,1
25541,0
120,1
5938,0
7352,0
15646,0
71927,1
52109,0
70913,1
5656,1
10000,1
59231,0
71702,1
78546,0
104109,1
76697,0
16434,0
46187,0
82545,0
49403,1
32393,1
104309,1
96321,1
87622,1
75536,0
7109,0
107957,1
64869,1
34566,1
31778,1
6111,0
46819,0
97819,1
72334,1
33076,1
63542,0
15411,1
107385,0
1646,0
23827,1
33860,1
95136,1
4858,1
21526,1
72657,1
54206,0
108930,0
24960,0
73420,1
4759,1
16749,0
16260,0
111452,1
70999,1
95485,0
84385,0
19997,1
71572,1
85159,1
17985,1
86677,1
104528,1
34706,1
54975,0
47534,1
25231,0
55392,1
27880,0
106773,1
28387,1
48404,1
104929,0
33923,1
14517,1
103818,1
37558,1
34286,0
7554,0
16999,0
3633,0
64414,0
61380,0
43359,1
35061,1
17329,1
17278,1
100484,1
49998,0
35908,1
13675,0
75822,0
105445,0
107273,1
36500,1
39619,1
48505,1
74921,1
2873,1
43692,0
101908,0
105143,1
5369,1
8677,1
33754,1
23922,1
93732,0
82822,0
25862,0
5548,1
99383,1
107485,0
62697,1
4245,1
105647,0
113748,0
11119,1
44489,1
100467,1
22823,0
90937,0
66337,0
5946,0
14417,0
48981,0
2932,1
56471,1
51153,1
52915,0
104497,0
61768,0
75266,1
25912,0
109791,0
35582,1
37881,1
32634,1
9541,1
97418,1
109935,1
54972,0
60888,0
23936,1
48384,0
101333,1
27619,0
34882,1
69160,1
44368,1
100607,1
15924,1
107857,1
99556,1
24901,0
748,0
80682,1
17523,0
36820,0
879,1
108225,0
74614,1
23305,1
113050,1
113134,1
73648,1
66263,0
30359,0
47103,1
67232,0
41705,0
77504,1
12310,1
93501,0
42812,0
94965,1
63774,0
21475,1
40321,1
6998,0
105930,0
98288,0
108041,0
18905,0
21167,1
72825,1
54322,0
55423,1
19816,1
26315,0
107930,0
33820,0
56004,1
56964,1
76343,0
5362,1
59103,0
46465,0
22384,0
10641,0
93072,0
103403,1
69900,0
52182,0
59692,0
82957,0
28253,1
12092,0
10442,0
108270,0
11936,0
36936,0
23275,1
28255,1
4703,1
7048,1
75042,0
59705,0
6943,0
800,1
25369,1
96397,1
76399,0
46214,0
33174,1
83955,1
84435,1
64437,0
58382,0
95149,1
26772,0
9829,1
4982,0
63903,1
51082,1
51020,1
100602,1
58433,0
34168,1
67747,0
14948,0
8841,0
77206,1
20966,0
112161,1
77932,1
16863,0
42298,0
51120,1
49922,0
75054,1
16402,0
93709,0
31368,0
52828,0
34079,1
16638,1
106931,1
84776,1
76527,0
95775,0
32788,1
106512,1
90568,0
108712,0
66944,0
42272,0
77874,1
97823,1
34668,1
90936,0
80732,1
95657,0
65562,1
76909,0
97200,1
59712,0
97796,1
79221,1
101439,1
48811,0
2934,1
99162,1
78962,0
27706,1
53755,1
14902,0
113426,1
680,0
50997,0
1386,0
23570,1
62678,1
52983,0
70063,1
74446,1
16699,0
6460,0
35441,1
2690,0
110785,0
81981,1
108304,0
239,1
110711,1
21579,0
9108,1
65081,1
27856,1
20062,0
82652,0
14881,0
51993,0
109660,0
9355,1
112419,1
32301,1
42779,0
101445,1
35453,1
73596,0
23226,1
11917,1
111278,0
108289,0
1043,1
83171,1
42187,0
108696,0
55679,1
51513,1
15374,1
105695,0
61755,0
52940,0
101772,0
18351,1
74688,1
14657,1
36953,1
46535,0
10152,1
8473,1
40459,1
103971,1
54275,0
17515,1
54386,0
74071,1
108472,0
38812,0
28776,1
10302,1
41927,0
93576,0
48483,1
28517,1
101732,1
99265,1
97442,1
61451,0
25901,1
85913,1
47768,1
23178,1
6563,0
113212,1
107185,0
32349,1
9033,1
97112,1
6605,0
67401,1
76910,1
109827,1
90597,0
51902,1
10068,1
17647,1
66924,0
62528,1
78651,0
61669,0
73641,0
47616,1
61127,0
50201,1
82269,0
113838,0
4840,0
66447,0
52047,0
105841,0
79994,1
100889,0
104685,0
21723,1
113546,1
100828,1
74694,1
106021,0
32510,1
42229,0
30818,1
58069,1
50624,0
113611,1
27033,0
53694,1
92686,0
6533,0
98101,1
23470,1
16238,0
84783,0
52976,0
8661,1
11292,1
86620,1
101336,1
86882,1
27902,1
4611,1
34504,1
96004,1
1832,0
59590,0
2815,1
108255,0
100722,0
79212,1
105981,0
50861,0
73931,0
9856,1
10333,0
17405,1
78245,1
55167,1
31554,1
80070,1
112306,1
59582,0
39643,0
11576,0
82756,0
8560,1
33870,1
15148,1
16777,0
81911,1
50343,0
77804,1
46136,0
46886,0
73474,1
89925,1
3013,0
14422,1
26491,0
109950,1
67561,0
82584,0
65536,1
16420,0
25645,0
45262,0
44297,1
107789,0
6881,0
49368,0
15272,1
22242,0
6408,0
48847,0
17936,1
104898,0
4149,0
29929,1
104406,0
76133,0
63820,0
104501,1
18644,0
58995,0
25630,0
26895,0
93853,0
50058,0
1160,0
85490,1
195,1
36201,1
46392,0
103515,0
25990,0
11053,1
113068,1
44990,0
106733,1
62341,1
91311,1
93939,0
83786,1
89834,1
2457,1
86420,1
61199,0
34944,1
37238,1
41833,0
90005,1
113188,1
93414,0
46304,0
12312,0
94900,1
58256,0
14619,1
108923,0
98791,0
29894,0
50460,1
82667,0
69679,0
26644,0
42203,0
19045,0
65025,1
1886,0
77886,1
28105,1
109916,0
24301,0
92608,0
32414,1
27107,1
108571,0
54435,0
49936,0
61807,0
69318,0
26405,1
27485,0
5511,1
66086,0
45935,0
48782,0
5391,1
80878,1
30685,1
9051,1
21203,1
78012,0
31451,1
30734,1
76145,0
52737,0
107108,1
65125,1
77808,1
80509,1
54826,0
36634,0
100922,0
4814,1
73348,0
61773,0
61978,0
99353,1
27948,0
77557,1
49625,0
110830,1
47406,1
32417,1
84806,1
30514,1
12295,0
108991,0
50682,0
1240,0
87471,1
4241,1
14575,1
24346,0
31714,1
101774,0
39408,1
46260,0
97830,1
14126,1
28404,1
55333,1
17217,1
44631,1
15028,0
30469,1
104512,0
24090,0
23791,0
73680,0
5961,1
70010,1
59667,0
36822,1
22782,0
10194,0
76511,0
12689,1
15058,1
104421,0
81955,1
30357,1
47074,0
101261,1
107991,0
80584,1
106308,1
65716,1
66175,0
76777,0
20033,0
90850,1
101572,1
50719,0
56266,1
22904,1
27591,0
26788,0
5734,1
38330,0
108894,0
44228,1
49874,0
55606,1
92576,1
111095,0
95055,1
10931,0
5456,1
38588,0
16972,0
97408,1
1545,0
6118,0
61040,0
36374,1
40829,1
78794,0
12491,0
11294,1
48012,0
5650,1
618,1
11524,1
7798,0
9139,1
98187,0
47142,0
25188,0
20900,1
68673,1
5812,1
61424,0
77215,1
47551,1
48155,1
9225,1
75978,0
33478,1
15564,1
9758,1
33493,1
100171,1
925,1
24854,0
58163,1
16176,0
48006,1
12149,0
82698,0
101818,0
69767,0
4248,1
37191,0
15105,1
108090,0
68729,1
27062,1
86701,1
27174,0
79770,1
70487,0
1474,0
55804,0
59422,0
95650,1
111616,1
113467,0
76322,0
54763,0
60792,0
14983,0
76731,0
18938,0
92816,0
104449,0
43976,1
24724,0
43347,0
98911,0
838,1
74366,1
45920,0
45891,0
59011,0
50127,0
34388,1
108337,0
10198,0
59104,0
18349,0
80116,1
38858,1
38514,1
92785,0
99373,1
47786,1
5116,1
9263,1
901,1
7501,0
45071,0
24236,0
42209,0
60548,0
21561,1
68640,1
8975,0
77884,1
1554,0
1765,0
108447,0
24372,0
93194,0
100560,1
81236,0
18563,0
6336,0
2606,1
17011,1
14897,0
94381,1
108486,0
25625,1
74670,1
3700,1
31028,1
28848,0
44121,1
43391,0
80068,1
51277,1
93777,0
12899,0
13410,0
98120,1
17563,1
21853,1
42322,0
39795,0
6980,0
76479,0
112745,1
58352,1
103071,1
4067,1
50062,1
108141,0
41782,0
85241,1
76460,1
582,1
67239,0
18356,0
54242,0
98709,0
38581,0
84616,1
50288,0
21680,1
11161,1
65511,1
113135,1
97867,1
99641,1
82622,0
45698,0
106158,1
2310,1
44842,1
66501,1
85832,1
94193,1
47219,1
78496,0
52155,0
45141,0
6323,0
106110,1
90834,0
70755,1
978,0
44784,1
35200,1
77536,1
66885,0
4485,1
98295,0
33949,0
72216,1
24841,0
37066,1
108034,0
59642,0
61594,0
87652,1
12104,1
39273,0
111335,0
91915,1
19809,1
96622,1
70480,0
52303,1
70979,1
26075,0
106653,1
23728,1
61000,1
111269,1
18209,0
100454,1
52143,0
28015,1
70625,1
83479,1
93739,0
108155,0
97562,1
76523,0
98447,0
112206,1
77831,1
24040,0
100407,1
31142,0
59197,0
79474,1
82641,0
78164,1
43666,1
18131,0
59426,0
48605,1
104250,1
7630,0
291,1
28686,0
87808,1
9333,1
2749,1
94189,1
20704,1
39735,1
101453,1
39266,0
3005,1
12366,0
48669,0
76676,0
91759,1
50154,0
26945,0
2127,0
92697,0
1584,0
27816,0
95153,1
2328,0
41562,1
46317,0
28212,1
45357,1
63780,0
101638,0
93570,0
32744,0
752,1
27667,0
95372,0
59151,0
43040,0
43188,0
13970,0
13228,0
99979,1
45540,0
94406,1
79723,1
13171,0
108523,0
47548,1
51931,0
49416,0
60771,0
10569,0
1422,0
4719,1
70924,0
12008,1
33991,0
113054,1
78806,0
46217,0
42712,0
76561,0
46264,0
97468,1
14140,0
47577,1
29769,1
9156,1
87262,1
48418,0
105896,0
7171,0
28515,1
80516,1
79686,1
12148,0
32879,1
50310,0
113464,1
36766,0
2495,0
37878,1
20823,0
83337,1
83366,1
48721,0
55166,1
30140,1
54827,0
79486,1
90471,0
70875,1
83592,1
53301,1
80955,1
87406,1
7005,1
95712,0
35209,1
44722,1
40697,1
1290,0
70415,1
52598,0
4568,1
14874,0
41521,1
113866,0
35186,1
84701,0
49471,0
43166,1
305,1
80893,1
47714,1
69898,0
113093,1
73883,0
37388,0
97353,1
110487,0
27103,1
17719,1
59089,0
59185,0
108036,0
92813,0
52768,0
54350,1
39755,1
98597,0
36167,1
59925,0
4953,1
100553,0
112617,1
106785,1
87159,1
30802,1
103856,1
41604,1
74824,1
44654,1
91060,1
22714,0
15406,1
14031,0
110186,1
83942,0
4556,1
6493,0
99807,1
21991,0
5367,1
55488,0
83167,1
90342,1
109915,1
16200,1
13054,1
27987,0
99428,1
101296,1
7655,0
105255,1
21241,1
105815,0
18406,0
106741,1
69260,0
95821,0
18831,0
8011,0
84757,0
40711,1
45407,1
86166,1
48153,1
74747,1
6287,0
10567,0
98896,0
24648,0
52188,0
10166,0
52017,0
52179,0
42729,0
56975,1
28233,1
52239,0
61532,0
75333,0
37954,1
10513,0
85709,1
77708,1
35318,1
58767,0
30417,0
45431,0
52197,0
5585,1
23397,0
85319,1
17706,1
30330,0
5557,1
79458,1
77178,1
78380,0
2982,1
90126,1
82136,0
76836,0
23417,1
25828,0
15066,1
30485,0
25211,1
105435,1
25677,0
99824,1
46001,1
9166,1
22342,0
6365,1
37910,1
12603,1
96679,1
9229,1
46521,0
107180,0
105379,1
65071,1
83870,1
113374,0
19650,1
44799,0
65370,1
70721,1
14114,1
108849,0
90004,1
36743,0
99406,1
35990,1
32102,1
69041,1
21476,0
23357,1
13456,0
110448,0
105990,0
533,1
79822,1
62888,1
83254,1
78569,0
6474,0
83390,1
94123,0
49294,0
42948,0
98622,0
26394,0
67656,0
48479,0
8625,1
97247,1
90930,0
83353,1
9243,1
83209,1
70652,1
89956,1
76834,0
78560,0
99559,1
93660,0
10221,0
66220,0
85765,1
95058,1
50990,0
61772,0
36038,0
56966,1
76435,0
104423,0
107646,0
105628,0
99230,0
98249,0
48889,0
38877,0
21367,1
22820,0
73414,1
106039,0
30063,1
95932,0
5909,1
69385,0
73772,1
9440,1
25514,0
1730,0
107403,1
54840,0
26903,0
58569,0
73440,0
56706,1
42820,0
100310,1
110228,1
59484,0
910,0
38919,0
99653,1
24706,0
32543,1
21668,1
20961,0
51344,1
27579,1
4277,1
61711,0
213,1
32475,1
56481,1
37775,1
61297,0
110673,1
107384,1
18828,0
42777,0
43873,0
25166,1
11721,1
113292,1
15115,1
82560,0
24850,0
750,1
530,0
73811,1
14396,0
23214,1
101835,0
112651,1
97396,1
4766,1
21952,1
44480,1
47798,1
97787,1
20809,1
68754,1
59984,0
20001,1
97448,1
79874,1
98210,1
18654,0
2718,1
31140,0
13550,1
62952,1
78720,0
49682,0
37986,0
55165,1
42436,0
60733,0
106567,0
51307,1
44465,1
17822,0
13429,0
97154,1
2287,0
80422,1
25893,0
34667,1
2229,0
65044,0
16528,1
93119,0
105197,0
76126,1
56636,0
184,1
24728,0
38593,0
38518,0
61822,0
101708,1
23524,1
104154,1
90878,0
90651,1
80611,1
108674,0
97880,1
90421,0
42053,0
98440,0
69848,0
25819,0
66798,0
55774,1
28274,1
63961,0
104418,0
11762,1
82765,0
98036,0
108776,0
60941,0
112854,1
81992,1
76617,0
16422,0
33622,1
106174,1
35696,1
30987,1
41181,0
35934,1
13988,0
65598,1
1707,0
66824,0
113200,1
25501,1
90705,0
74621,1
113103,1
59440,0
95797,0
54659,0
103807,1
43647,0
27306,1
37365,1
58213,0
110637,0
51373,1
32436,1
38435,0
59817,0
49839,0
80834,1
18517,0
43764,1
95260,0
113028,1
50787,0
234,1
86826,1
93624,0
95847,0
42176,0
24726,0
46813,0
63948,0
18498,0
98602,1
113511,1
7662,0
99518,1
113529,1
85722,1
17669,0
26545,0
8013,0
38338,0
18068,0
58423,0
21098,0
76756,0
21587,0
85872,1
24787,0
85897,1
39826,1
14147,0
41807,0
66745,0
22163,1
13980,0
90588,0
57346,0
28061,1
15019,1
2674,0
93335,0
48389,0
24756,0
51699,1
28079,1
42794,0
32865,1
98531,0
40465,1
83372,1
95790,0
108363,0
49710,0
107244,1
41592,0
35331,1
107804,0
13153,0
84955,0
54090,0
61173,0
107046,0
36880,0
95202,0
30377,1
38749,0
40750,1
42885,0
12818,1
32279,1
10274,0
66689,0
76459,0
33269,1
21665,0
59337,0
100225,1
29767,0
38403,1
2679,0
81679,0
94261,1
22981,0
69537,0
23703,1
73768,0
47013,1
45048,0
69142,1
78578,0
101502,1
69548,1
70239,0
65835,1
19224,0
70750,1
81925,1
104188,1
3931,1
14726,0
50657,0
103174,0
75967,0
95848,0
22301,1
107951,1
60926,0
113080,1
1520,0
93901,0
92053,0
20161,1
31095,0
79200,1
69792,0
76528,0
63426,1
66744,0
77802,1
16608,0
90547,0
65849,1
43239,0
94604,1
30949,0
11256,1
86934,1
87445,1
52497,0
98484,0
61004,1
35087,1
37208,0
107411,1
58587,0
42507,0
110990,0
58812,1
3857,1
43396,0
82220,1
112575,1
87197,1
11735,1
27317,0
23881,1
29771,0
2031,0
69556,0
7906,0
39462,1
14941,0
111414,1
29855,1
38713,0
74470,1
87110,1
1412,0
98343,0
68726,1
87100,1
28226,1
24548,0
16364,0
20585,0
4991,0
74829,1
68892,1
23786,1
45852,0
78543,0
84440,0
56391,0
56482,1
97978,1
16724,0
51146,0
16285,0
16502,0
31889,1
54573,0
51338,1
32863,1
22106,1
23516,1
24622,0
112122,1
65097,1
70998,0
73924,0
52104,1
5622,1
46358,0
83706,1
15572,1
78358,0
46714,0
1291,0
58584,0
14086,1
74838,1
61521,0
105660,0
26309,0
95400,1
83575,1
72433,0
10051,1
93021,0
26969,0
15447,1
883,1
12405,0
25054,1
50071,0
27303,1
104647,0
75679,0
104373,1
33116,1
94676,1
76573,0
38801,1
93663,0
21659,1
65080,1
193,1
11473,1
97925,1
97668,1
80826,1
33944,0
48736,0
38443,0
47993,0
2153,1
12363,1
44562,1
75116,1
93228,0
576,1
13502,1
8534,1
54382,0
6302,1
62865,1
111149,0
18966,0
10542,0
79933,0
61995,0
24571,0
48568,0
7548,0
108779,0
14486,0
754,1
98164,1
88659,1
30607,1
70623,1
48750,0
16775,0
6495,0
4061,1
59763,0
108492,0
16086,0
38174,1
39942,1
51819,1
10959,0
84496,0
70350,1
95097,0
85755,1
105601,0
61816,0
52558,0
98326,0
5629,1
84006,0
37632,1
101741,0
54237,0
19301,1
98338,0
45824,0
44833,0
59454,0
11021,0
35367,1
94812,1
73469,0
20025,1
60854,0
8920,1
104379,0
14476,1
32705,1
78513,0
12088,1
38657,1
9683,1
16731,0
6433,0
74885,1
43884,0
113480,1
14223,1
69687,0
96561,1
18073,0
74615,1
104140,1
22152,1
28822,1
22499,0
94897,1
45387,0
38922,0
77080,1
111258,1
245,1
29847,1
75572,0
112119,1
112031,0
13762,0
71852,0
78887,0
76902,0
62737,1
25782,0
84473,1
105128,1
27777,0
26384,0
40742,1
106177,1
105244,1
55074,1
67807,1
56992,0
28978,0
42691,0
93653,0
6329,0
2711,1
101129,0
5068,1
13130,0
2208,1
59370,0
10149,0
85925,1
8483,1
27263,0
47478,1
93227,0
57801,1
110245,1
75502,1
99626,1
62935,1
19623,0
108652,0
48886,0
77411,1
110222,1
36361,1
77644,1
464,1
50772,0
71763,1
58645,0
15326,1
23000,1
94705,1
64740,0
85369,1
60491,0
23631,1
87348,1
97148,1
38293,0
26663,0
104163,1
49923,1
70991,0
77695,1
37508,1
30807,1
76818,0
77098,1
75027,0
60578,0
60644,0
42480,0
68823,1
50587,0
42924,0
111804,1
23476,1
15631,0
75417,0
113101,1
56502,1
78636,0
4295,1
5654,1
9146,1
100753,0
62267,1
39814,1
98108,1
106844,1
72871,0
42955,0
47469,1
51405,1
63828,0
61666,0
24582,0
44538,1
39861,1
15369,1
12713,0
59032,0
95582,0
24786,0
25465,1
21246,0
98351,1
340,0
111103,1
82395,0
74223,1
97217,1
76073,0
77813,1
60991,0
58852,0
65980,1
45609,1
21575,0
7036,0
35687,1
107253,1
26184,0
106277,1
95689,0
61176,0
62804,1
45730,0
84747,0
8853,0
95636,0
69700,0
17732,0
15804,1
7723,0
37202,1
68621,1
79712,1
40724,1
9719,1
98591,0
108870,0
18581,0
52789,0
46422,0
36813,1
10061,1
110765,1
110264,1
36029,0
95766,0
19530,0
101493,1
982,0
10579,0
8096,0
39705,1
9676,1
29724,1
49665,0
44272,1
75020,0
76545,0
33919,1
113310,1
92555,0
18040,0
44431,1
74593,1
111807,1
108577,0
65373,1
38320,1
14601,1
99760,0
104520,0
33791,1
113600,0
15966,1
40943,1
94955,1
48618,0
75790,1
18248,0
29736,0
107142,0
54557,0
7401,0
101184,0
37649,1
16215,0
17249,0
49539,0
10523,0
82425,1
22626,0
68841,1
38568,1
32846,0
11773,1
68731,1
25295,0
60620,0
3089,0
94120,1
70492,1
106511,1
31569,1
4999,0
83798,0
32402,1
66546,0
63753,1
83264,0
85209,1
44411,1
20890,0
66087,0
31012,1
49668,0
58368,0
104338,0
101027,0
22065,1
54084,1
79767,1
17281,1
59543,0
26686,0
15495,1
16842,0
69244,1
18543,0
35431,1
77575,1
70521,1
24229,0
79114,1
73493,0
37209,0
75639,0
81923,1
23525,1
72437,0
105418,0
48956,1
92088,0
5928,0
35436,1
45574,0
33882,0
82640,0
5447,1
84306,1
10394,0
109521,0
24964,0
47753,1
4479,0
96650,0
80612,1
13716,0
113139,1
56019,1
83950,1
21724,0
51686,1
14230,1
16040,0
105648,0
105048,0
2721,1
101033,0
66650,0
16109,1
3657,1
48005,1
78737,0
21250,1
10382,0
27375,0
55743,1
107426,1
32616,1
105254,1
109054,1
48128,1
106634,1
59294,0
68906,1
35578,1
59254,0
19848,1
112799,1
9211,1
7854,0
98616,0
48272,1
77321,1
49392,0
94794,1
79191,0
64252,0
33371,1
28384,1
33010,1
92810,0
46078,0
41419,0
84472,1
98787,0
36199,0
69967,1
49702,1
1659,0
17488,1
96813,1
7780,0
59054,0
54306,0
61552,1
52578,0
21959,0
79919,1
2286,0
34434,1
26857,1
10918,0
59273,0
28941,0
34437,1
28685,0
68609,1
75184,0
100912,0
79772,1
61502,1
75441,0
30700,1
21339,0
119,1
13165,0
4484,1
98514,0
22054,1
108396,0
72228,1
40625,1
33687,1
44415,1
24718,0
108153,0
2557,1
112490,1
33480,1
112480,1
54558,0
32311,1
27685,0
45064,1
62631,1
113966,1
47741,1
40903,1
65682,1
26195,0
33670,1
29984,0
51113,1
95393,0
93815,0
56559,1
51606,1
49629,0
72359,0
15331,1
32785,1
97241,1
37065,0
51032,1
10582,0
20019,1
106144,0
110341,1
50547,0
66764,0
41073,1
7603,1
69779,0
774,1
90565,0
21234,1
72166,1
86445,1
23250,1
25999,0
49207,1
83367,1
81270,0
4285,1
70677,0
34647,0
13040,0
5,1
45856,1
101581,1
44934,0
20163,0
54270,0
7536,0
42224,0
3387,0
106325,1
105688,0
44264,1
21981,0
93814,0
55910,1
42281,0
42953,0
98748,0
32942,0
45375,0
26799,0
78819,0
86511,1
79103,1
91816,0
35072,1
1348,0
19395,0
10109,1
66790,0
26242,0
79301,1
41395,0
91309,0
69928,0
6121,0
97594,1
6304,0
11012,1
21338,0
60921,0
1700,1
95019,0
11920,1
55851,1
19553,1
98833,0
100752,0
73532,0
28526,1
59696,0
106067,0
99505,1
70532,0
11823,1
101644,1
2829,1
22294,0
56108,1
28565,1
60927,0
38757,1
66815,0
59441,0
65657,1
11086,0
32169,1
7338,0
58810,0
107260,0
38802,0
42843,0
54416,0
55255,1
47600,1
93680,0
90284,1
48785,0
4459,1
16107,1
4771,1
66314,0
13358,0
34133,1
73988,1
109313,1
113679,1
15177,1
26901,1
5583,1
2043,0
76976,0
24801,0
50167,0
73721,1
16114,0
84178,1
13917,0
43776,1
60619,0
105774,0
4436,1
22692,0
36305,1
99421,1
55331,1
79960,1
98596,0
100222,1
49842,0
9472,1
97198,1
16135,0
45267,0
26192,0
15125,1
1273,0
24602,0
38585,0
6257,0
19865,1
93950,0
41492,0
24263,0
58674,0
38571,1
35790,1
15011,1
35742,1
39863,1
35615,1
110599,0
36943,0
15359,1
41500,1
98916,0
61242,0
101570,1
24392,0
59986,0
31667,1
85716,1
842,0
7279,0
14880,0
16895,0
7822,0
100489,1
51713,1
43549,0
85613,1
36748,0
11283,0
54219,0
28314,1
80035,1
24752,0
88983,1
65997,1
4498,0
100890,0
52269,0
104619,1
104672,0
6298,0
51653,1
104954,1
101834,0
1993,0
50427,0
70452,1
74477,1
74729,1
26872,0
92634,0
111603,1
22687,0
37930,1
34916,1
65202,1
107884,0
13651,0
83620,1
85785,1
80758,1
21496,0
33559,1
33773,1
74389,1
97598,1
97380,1
14534,0
25511,0
105759,0
108322,0
85809,1
15759,1
54245,0
103353,0
30008,1
78044,0
72258,1
65442,1
108098,0
44400,1
105663,0
63535,0
38165,1
87906,1
112582,1
13129,0
23765,0
14183,1
76702,0
48929,0
66330,0
93568,0
5631,1
39588,1
97886,1
32993,0
54746,0
32650,0
59788,0
95322,0
100979,0
82661,1
84393,0
47225,1
12422,0
22300,1
93095,0
20305,1
13897,0
9087,1
46586,0
93469,0
25567,1
15307,1
67,1
36837,0
42520,0
28159,1
78598,0
28347,0
4966,1
78253,0
9227,1
39626,1
84527,1
296,1
55238,1
2820,1
85386,1
62974,1
106465,1
74024,1
40469,1
19750,1
3231,0
14886,0
113897,0
64892,0
42842,0
46944,0
974,0
35567,1
79216,1
18827,0
55691,1
7342,0
47488,1
104395,0
22554,1
112648,1
21856,0
24294,0
79677,1
70713,1
30412,0
71541,1
10305,1
10933,0
72548,0
80889,1
42364,0
41460,0
82932,0
72372,1
70830,1
10680,0
54773,0
13723,0
15462,1
69326,1
23261,1
97455,1
104414,0
11487,1
18468,0
39729,1
95989,0
21540,0
69018,1
82591,0
26553,1
63815,0
105744,0
24121,0
41889,0
40632,1
68940,1
39646,1
105320,0
18941,0
70262,1
94150,1
107670,1
75286,0
9936,1
40932,1
35534,1
33200,1
70119,1
58517,0
71534,1
45286,1
34977,1
52097,0
100809,0
56719,0
58592,0
58667,0
46958,0
14804,1
82484,0
99972,1
111598,0
2770,1
45531,0
47572,1
61404,0
32305,1
12403,1
90926,0
74630,1
10247,0
11230,1
41443,0
70358,1
38113,1
83512,1
1680,0
22408,0
18897,0
42442,0
24423,0
14371,0
42253,0
36351,1
50831,0
12351,1
36366,1
50361,0
28773,0
38164,1
60444,0
78730,0
35824,1
90954,1
46667,0
55038,1
15396,1
14323,1
72717,1
95247,0
8427,1
24424,0
22147,0
31401,1
41791,0
49831,0
55051,1
100362,1
6035,0
25289,0
94242,1
46657,0
57,0
19512,0
45106,1
7810,0
105188,0
23315,1
95177,1
